Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
302336,The Atrium - By Jukaso It Suites,1,Gurgaon,77.05,28.47,"Asian, Bakery",1500,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,21
8413,Delhi - Kingdom of Dreams,1,Gurgaon,77.07,28.47,Street Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,364
8437,Lucknow - Kingdom of Dreams,1,Gurgaon,77.07,28.47,Lucknowi,1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,179
8019,Longitude 77ŒÁ03' Bar - Le Meridien Gurgaon,1,Gurgaon,77.11,28.48,Finger Food,1600,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,23
307416,I-Kandy - Le Meridien Gurgaon,1,Gurgaon,77.11,28.48,Finger Food,4500,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,218
18369743,Bella Cucina - Le Meridien Gurgaon,1,Gurgaon,77.11,28.48,Italian,4000,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,38
307533,Bar Code - Leisure Inn,1,Gurgaon,77.04,28.47,Finger Food,1900,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,6
307225,Bites - Leisure Inn,1,Gurgaon,77.04,28.47,"North Indian, Continental, Asian",1400,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,19
307426,Outback Bar and Grill - Leisure Inn,1,Gurgaon,77.04,28.47,"North Indian, Finger Food",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,10
6700,Citrus Cafe - Lemon Tree Premier,1,Gurgaon,77.06,28.47,"North Indian, Continental, Chinese",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,137
300538,Ammu's South Indian Restaurant,1,Gurgaon,77.08,28.47,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,45
4879,Barista,1,Gurgaon,77.1,28.48,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,22
18198441,Bengali By Nature,1,Gurgaon,77.08,28.48,"Fast Food, Chinese, Bengali",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,38
18334445,Burger Planet,1,Gurgaon,77.09,28.48,"North Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,21
302920,Cafe Coffee Day,1,Gurgaon,77.08,28.48,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,20
18430882,Chini Bowl,1,Gurgaon,77.08,28.48,"Chinese, Thai, Japanese, Tibetan",800,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,15
313204,E Yum,1,Gurgaon,77.1,28.48,"Continental, Italian, Mexican",750,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.4,Orange,Average,69
303477,Handi X-Press,1,Gurgaon,77.08,28.48,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,75
5230,Ion Club & Dining Lounge,1,Gurgaon,77.09,28.48,"Continental, North Indian, Mughlai, Chinese",1800,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,115
3582,Komachi,1,Gurgaon,77.07,28.48,Japanese,1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,39
303470,Mehfil-e-Handi,1,Gurgaon,77.08,28.48,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,36
429,Mezbaan's,1,Gurgaon,77.08,28.48,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,61
18034040,Mini Mahal Delux,1,Gurgaon,77.08,28.48,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,23
17953932,Pita Pan,1,Gurgaon,77.08,28.48,"Arabian, Lebanese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,82
312668,SBar Club & Lounge,1,Gurgaon,77.09,28.48,Finger Food,2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.1,Orange,Average,13
997,China Club,1,Gurgaon,77.1,28.48,"Chinese, Asian",2000,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,283
2144,Coriander Leaf,1,Gurgaon,77.08,28.48,"Mughlai, Pakistani, North Indian",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good,665
305682,Doughlicious,1,Gurgaon,77.1,28.48,"Bakery, Desserts, Fast Food",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,69
17953934,FreshMenu,1,Gurgaon,77.08,28.48,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,198
3855,L'Angoor,1,Gurgaon,77.1,28.48,"American, Seafood, Italian, Japanese, Thai",2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,57
310445,The Cakelicious Factory,1,Gurgaon,77.1,28.48,"Bakery, Desserts, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,43
892,Green's,1,Gurgaon,77.08,28.48,"Chinese, North Indian, South Indian, Street Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,31
2056,New Zaika,1,Gurgaon,77.07,28.48,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,35
307509,Love Is Cakes,1,Gurgaon,77.09,28.47,Bakery,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,246
797,Costa Coffee,1,Gurgaon,77.09,28.48,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,31
308013,Uforia,1,Gurgaon,77.09,28.48,"Continental, Asian, North Indian, Italian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,240
2760,Vapour Pub & Brewery,1,Gurgaon,77.09,28.48,"Finger Food, Continental, North Indian, Italian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,1902
8913,Pirates of Grill,1,Gurgaon,77.09,28.48,"North Indian, Continental, Mughlai, Asian",2000,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,2806
311759,Barista Creme Lavazza,1,Gurgaon,77.08,28.48,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13
18446889,Frozen Adda,1,Gurgaon,77.08,28.48,"Ice Cream, Desserts",350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
9957,McDonald's,1,Gurgaon,77.08,28.48,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,68
308840,Mr Idli Xpress,1,Gurgaon,77.08,28.48,"South Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,120
18432226,buí©no,1,Gurgaon,77.08,28.48,"Cafe, American, Desserts, Italian, Bakery",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,18
311777,Starbucks,1,Gurgaon,77.08,28.48,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,66
2064,Al Kabab,1,Gurgaon,77.08,28.48,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,67
311758,Bangkok 1,1,Gurgaon,77.08,28.48,Thai,550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,40
514,Barista,1,Gurgaon,77.08,28.48,Cafe,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,39
18408212,Cafe Cravings,1,Gurgaon,77.08,28.48,"Cafe, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,19
2061,Hello Sichuan,1,Gurgaon,77.08,28.48,Chinese,750,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,42
2458,McDonald's,1,Gurgaon,77.08,28.48,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,234
420,Rajasthali,1,Gurgaon,77.08,28.48,"Gujarati, Rajasthani",750,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,501
1599,Street Foods by Punjab Grill,1,Gurgaon,77.08,28.48,"Street Food, North Indian",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,61
159,Subway,1,Gurgaon,77.08,28.48,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,81
300119,Tibb's Frankie,1,Gurgaon,77.08,28.48,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,118
18466924,Tunday Kababi Dastarkhwan-e-Awadh,1,Gurgaon,77.08,28.48,"Mughlai, North Indian",700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,13
18354984,Dunkin' Donuts,1,Gurgaon,77.08,28.48,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,26
1096,Haldiram's,1,Gurgaon,77.08,28.48,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,185
18336208,Keventers,1,Gurgaon,77.08,28.48,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,27
3213,Khaaja Chowk,1,Gurgaon,77.08,28.48,"North Indian, Mughlai, South Indian, Rajasthani, Street Food",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,496
18381642,Phantom,1,Gurgaon,77.08,28.48,"North Indian, Continental, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,55
338,Sage,1,Gurgaon,77.08,28.48,"Pizza, Italian",900,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,205
1245,TGI Friday's,1,Gurgaon,77.08,28.48,"American, Tex-Mex",2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,730
18381233,The Belgian Fries Company,1,Gurgaon,77.08,28.48,"European, American, Street Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,31
18153552,The Grills King,1,Gurgaon,77.08,28.48,"North Indian, Chinese, Continental",1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,468
18082232,Chicago Pizza,1,Gurgaon,77.08,28.48,Pizza,600,Indian Rupees(Rs.),No,No,No,No,2,2.3,Red,Poor,29
3585,Suburbia - The Empire,1,Gurgaon,77.08,28.48,"Continental, European, North Indian",1800,Indian Rupees(Rs.),Yes,No,No,No,3,2.1,Red,Poor,90
305698,Viva Hyderabad,1,Gurgaon,77.08,28.48,"Biryani, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,34
18337917,Queens Cafí©,1,Gurgaon,77.08,28.48,"Cafe, North Indian",900,Indian Rupees(Rs.),Yes,No,No,No,2,4,Green,Very Good,62
6847,Cafe Coffee Day,1,Gurgaon,77.04,28.42,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,34
8147,FOA - The Flavours of Arabia,1,Gurgaon,77.04,28.42,"Lebanese, North Indian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,165
18198825,A1,1,Gurgaon,77.02,28.47,Biryani,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
302044,Apni Rasoi,1,Gurgaon,77.01,28.48,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18399220,DBDN Deena Meat Vala,1,Gurgaon,77.03,28.46,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,5
5084,Deep Chicken Corner,1,Gurgaon,77.02,28.47,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,18
302024,Dilli Rasoi,1,Gurgaon,77.02,28.47,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,31
18396399,French Omelette,1,Gurgaon,77.02,28.47,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,7
309987,Green Chick Chop,1,Gurgaon,77.02,28.47,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
18358183,Hangout Cafe,1,Gurgaon,77.02,28.47,"Fast Food, Chinese",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,27
304713,Hari Om Rasoi,1,Gurgaon,77.02,28.46,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,28
18396200,Harish Phulwari,1,Gurgaon,77.03,28.46,"North Indian, South Indian, Fast Food, Street Food, Mithai",600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,4
301358,Hotel Rajvanshi Restaurant,1,Gurgaon,77.02,28.46,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,25
6834,Jagdish Vaishno Dhaba,1,Gurgaon,77.02,28.47,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12
6835,JVR Jayka,1,Gurgaon,77.02,28.47,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
302041,Kaza,1,Gurgaon,77.01,28.48,"North Indian, Mughlai, South Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,25
310412,Knight Delight Kafe,1,Gurgaon,77.01,28.48,"Fast Food, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,12
18350120,Ko Jitters,1,Gurgaon,77.02,28.47,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
301989,Laajawab Chaap Express,1,Gurgaon,77.02,28.47,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17
2107,Laddu Gopal,1,Gurgaon,77.02,28.47,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,13
1029,Mini's Royal Cafe,1,Gurgaon,77.01,28.47,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,21
18144475,Pakwan,1,Gurgaon,77.02,28.47,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,60
18331053,Patiala,1,Gurgaon,77.02,28.47,"Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,33
18383525,Pind Balluchi,1,Gurgaon,77.02,28.46,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,11
1019,Pizza Man,1,Gurgaon,77.02,28.47,"Pizza, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8
18311926,Punjabi Dhani,1,Gurgaon,77.02,28.47,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,25
302037,Raju Halwai,1,Gurgaon,77.02,28.46,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18396397,Rupa Tikki Wala And Caterers,1,Gurgaon,77.02,28.46,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,4
302027,Samrat The Cake Shoppe,1,Gurgaon,77.03,28.46,"Bakery, Desserts, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
306938,Samrat,1,Gurgaon,77.03,28.46,"Bakery, Mithai, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10
17977759,Sanjha Chula,1,Gurgaon,77.02,28.46,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,6
309986,Silver Crown,1,Gurgaon,77.02,28.47,"North Indian, Chinese, Street Food, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,12
301800,Super Bakery,1,Gurgaon,77.02,28.46,"Bakery, Fast Food, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,26
2177,The Chic,1,Gurgaon,77.02,28.47,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,15
304718,Unique Bus Wales,1,Gurgaon,77.02,28.47,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,16
310493,Dilli 6 Express,1,Gurgaon,77.02,28.47,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,31
18017239,Mangle Di Kulfi,1,Gurgaon,77.02,28.47,"Ice Cream, Desserts",100,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,18
18372397,The Oven Artist,1,Gurgaon,77.02,28.47,Bakery,800,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,25
304700,Bal Ji Rasoi,1,Gurgaon,77.02,28.46,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18492087,Dakshin Bistro,1,Gurgaon,0,0,"South Indian, Biryani",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18396391,Metro Dhaba,1,Gurgaon,77.03,28.46,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18370499,Sukhman Food City,1,Gurgaon,77.02,28.47,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18336543,The Burger Hub,1,Gurgaon,77.02,28.47,"Burger, Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
3603,Pizza Hut Delivery,1,Gurgaon,77.04,28.41,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,93
313043,Hot Cherries,1,Gurgaon,77.04,28.41,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,84
230,Domino's Pizza,1,Gurgaon,77.04,28.41,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,112
18322641,Coldpress Company,1,Gurgaon,77.04,28.41,"Healthy Food, Juices, Salad, Italian, Continental",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,74
18391155,Hahn's Kitchen,1,Gurgaon,77.1,28.45,Korean,1800,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,12
18285742,Shree Rathnam,1,Gurgaon,77.1,28.45,"South Indian, North Indian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average,36
18285725,Caffe Tonino,1,Gurgaon,77.1,28.45,"Italian, Pizza, Cafe",1400,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,101
18383488,Carl's Jr.,1,Gurgaon,77.1,28.45,"Burger, American, Fast Food",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,45
18285745,Delhi Club House,1,Gurgaon,77.1,28.45,"North Indian, Continental, Asian",1700,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,81
18391159,GoGourmet,1,Gurgaon,77.1,28.45,"Healthy Food, Beverages",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,33
18391132,Shophouse by Kylin,1,Gurgaon,77.1,28.45,"Japanese, Chinese, Thai",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,37
18272387,Starbucks,1,Gurgaon,77.1,28.45,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,16
8651,Baskin Robbins,1,Gurgaon,77.04,28.51,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14
18291436,Bikaner Sweets & Restaurant,1,Gurgaon,77.04,28.51,"Street Food, North Indian, Mithai",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
301936,Burger Bites & More,1,Gurgaon,77.02,28.49,"Fast Food, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,19
18264717,Cafí© Gramophone,1,Gurgaon,77.02,28.5,"Cafe, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,15
7083,Chawla Bakers,1,Gurgaon,77.03,28.5,"Bakery, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,18
312105,Crust N Cakes,1,Gurgaon,77.04,28.5,Bakery,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,6
18311942,Darjeeling Kanchanjanga Momos,1,Gurgaon,77.04,28.51,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18430874,Desserts 83,1,Gurgaon,77.04,28.52,Desserts,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10
18144481,Express Kitchen,1,Gurgaon,0,0,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4
18264977,Giani's,1,Gurgaon,77.03,28.52,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,24
303859,Hangover,1,Gurgaon,77.02,28.49,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,2.7,Orange,Average,11
5106,Sangam Sweets,1,Gurgaon,77.04,28.52,"Street Food, Mithai, South Indian, North Indian, Chinese",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,9
308726,Shree Bikaner Misthan Bhandar,1,Gurgaon,77.03,28.5,"Mithai, Street Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
303209,Shree Shyam Rasoi,1,Gurgaon,77.03,28.5,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12
18375401,Swad On Grill,1,Gurgaon,77.04,28.51,"Continental, Chinese, North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17
18396428,The Pepper's,1,Gurgaon,77.04,28.51,"North Indian, Mughlai, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18396178,Anisha Restaurant,1,Gurgaon,77.03,28.5,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18346735,Annapoorna Foods,1,Gurgaon,77.03,28.51,"North Indian, Mughlai, South Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
303697,Bakelicious 18,1,Gurgaon,77.04,28.51,"Bakery, Desserts",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18463987,Bansiwala Bakery,1,Gurgaon,77.02,28.49,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18463989,Bansiwala Rasoi,1,Gurgaon,77.02,28.49,Street Food,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
304771,Bansiwala Sweets,1,Gurgaon,77.02,28.49,"Street Food, Mithai",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
311850,Best Pizza Hut,1,Gurgaon,77.01,28.49,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18471289,Bikaner Sweets & Restaurant,1,Gurgaon,77.02,28.51,"North Indian, Street Food, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18324432,Chaska Food Corner,1,Gurgaon,77.02,28.5,"Chinese, North Indian",700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18476508,Chulha,1,Gurgaon,0,0,"North Indian, Mughlai, Awadhi",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18350153,Dev Restaurant,1,Gurgaon,77.02,28.5,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18472669,Dietpoint,1,Gurgaon,77.03,28.51,"Chinese, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18463993,Gautam Bakery,1,Gurgaon,77.02,28.5,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18476498,Honey Hot & Spicy,1,Gurgaon,0,0,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18471248,Hot & Spicy,1,Gurgaon,77.03,28.51,"North Indian, Chinese, South Indian, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18464002,Hot Fork,1,Gurgaon,77.03,28.51,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18478377,Icon Foods,1,Gurgaon,0,0,"North Indian, South Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18244261,Indochi Cafe & Restaurant,1,Gurgaon,77.04,28.51,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18274332,Love to Wish,1,Gurgaon,77.04,28.51,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18460280,M CríÂme,1,Gurgaon,77.04,28.52,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18263500,Mamta Tiffin Service,1,Gurgaon,0,0,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18463994,Panther Restaurant,1,Gurgaon,77.03,28.5,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18449816,Pizza King,1,Gurgaon,77.01,28.49,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
309341,Radha Swami Shudh Vaishno Dhaba,1,Gurgaon,77.02,28.49,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18423904,RD's Authentic Aroma,1,Gurgaon,77.02,28.49,"North Indian, South Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18462613,Savour,1,Gurgaon,77.04,28.51,Biryani,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18396180,Sheetla Dhaba,1,Gurgaon,77.04,28.5,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
303865,Shree Bikaner Mishthan Bhandar,1,Gurgaon,77.02,28.49,Mithai,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
7096,Shree Shyam Bhojnalaya,1,Gurgaon,77.02,28.49,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18463972,Shristi Happy Eats,1,Gurgaon,77.04,28.51,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18463996,Singh Terrace Grill,1,Gurgaon,77.03,28.51,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18463992,Swami Vaishno Dhaba,1,Gurgaon,77.02,28.49,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18393708,Wah Ji Wah,1,Gurgaon,77.02,28.5,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
